Time	Color	Edge	Label	
971	Blue	99;127	(99,127)
971	Blue	0;11	(0,11)
971	Blue	62;74	(62,74)
971	Blue	153;174	(153,174)
971	Blue	150;171	(150,171)
971	Blue	61;68	(61,68)
971	Blue	7;47	(7,47)
972	Blue	46;60	(46,60)
972	Blue	95;102	(95,102)
972	Blue	7;47	(7,47)
972	Blue	30;46	(30,46)
972	Blue	154;160	(154,160)
972	Blue	158;174	(158,174)
972	Blue	0;11	(0,11)
972	Blue	62;74	(62,74)
972	Blue	153;174	(153,174)
972	Blue	119;122	(119,122)
972	Blue	61;68	(61,68)
972	Blue	119;121	(119,121)
972	Blue	156;158	(156,158)
973	Blue	46;60	(46,60)
973	Blue	95;102	(95,102)
973	Blue	166;167	(166,167)
973	Blue	30;46	(30,46)
973	Blue	154;160	(154,160)
973	Blue	155;178	(155,178)
973	Blue	158;174	(158,174)
973	Blue	149;157	(149,157)
973	Blue	172;179	(172,179)
973	Blue	104;105	(104,105)
973	Blue	30;60	(30,60)
973	Blue	99;127	(99,127)
973	Blue	62;74	(62,74)
973	Blue	153;174	(153,174)
973	Blue	37;60	(37,60)
973	Blue	94;105	(94,105)
973	Blue	119;121	(119,121)
974	Blue	46;60	(46,60)
974	Blue	95;102	(95,102)
974	Blue	166;167	(166,167)
974	Blue	7;47	(7,47)
974	Blue	30;46	(30,46)
974	Blue	125;126	(125,126)
974	Blue	154;160	(154,160)
974	Blue	155;178	(155,178)
974	Blue	158;174	(158,174)
974	Blue	172;179	(172,179)
974	Blue	99;127	(99,127)
974	Blue	0;11	(0,11)
974	Blue	62;74	(62,74)
974	Blue	153;174	(153,174)
974	Blue	25;34	(25,34)
974	Blue	37;60	(37,60)
975	Blue	46;60	(46,60)
975	Blue	166;167	(166,167)
975	Blue	100;102	(100,102)
975	Blue	158;174	(158,174)
975	Blue	154;160	(154,160)
975	Blue	155;178	(155,178)
975	Blue	30;46	(30,46)
975	Blue	138;140	(138,140)
975	Blue	172;179	(172,179)
975	Blue	149;157	(149,157)
975	Blue	104;105	(104,105)
975	Blue	99;127	(99,127)
975	Blue	0;11	(0,11)
975	Blue	62;74	(62,74)
975	Blue	153;174	(153,174)
975	Blue	119;129	(119,129)
975	Blue	126;127	(126,127)
975	Blue	7;47	(7,47)
976	Blue	46;60	(46,60)
976	Blue	166;167	(166,167)
976	Blue	7;47	(7,47)
976	Blue	125;129	(125,129)
976	Blue	30;46	(30,46)
976	Blue	154;160	(154,160)
976	Blue	155;178	(155,178)
976	Blue	138;140	(138,140)
976	Blue	172;179	(172,179)
976	Blue	99;127	(99,127)
976	Blue	0;11	(0,11)
976	Blue	62;74	(62,74)
976	Blue	153;174	(153,174)
976	Blue	100;102	(100,102)
976	Blue	119;121	(119,121)
977	Blue	46;60	(46,60)
977	Blue	166;167	(166,167)
977	Blue	100;102	(100,102)
977	Blue	30;46	(30,46)
977	Blue	154;160	(154,160)
977	Blue	155;178	(155,178)
977	Blue	158;174	(158,174)
977	Blue	138;140	(138,140)
977	Blue	172;179	(172,179)
977	Blue	104;105	(104,105)
977	Blue	125;129	(125,129)
977	Blue	99;127	(99,127)
977	Blue	62;74	(62,74)
977	Blue	0;11	(0,11)
977	Blue	61;68	(61,68)
977	Blue	119;121	(119,121)
978	Blue	46;60	(46,60)
978	Blue	152;168	(152,168)
978	Blue	166;167	(166,167)
978	Blue	100;102	(100,102)
978	Blue	99;127	(99,127)
978	Blue	154;160	(154,160)
978	Blue	30;46	(30,46)
978	Blue	158;174	(158,174)
978	Blue	172;179	(172,179)
978	Blue	125;129	(125,129)
978	Blue	0;11	(0,11)
978	Blue	62;74	(62,74)
978	Blue	153;174	(153,174)
978	Blue	6;60	(6,60)
978	Blue	61;68	(61,68)
978	Blue	119;121	(119,121)
979	Blue	46;60	(46,60)
979	Blue	80;139	(80,139)
979	Blue	166;167	(166,167)
979	Blue	100;102	(100,102)
979	Blue	99;127	(99,127)
979	Blue	154;160	(154,160)
979	Blue	155;178	(155,178)
979	Blue	158;174	(158,174)
979	Blue	50;100	(50,100)
979	Blue	172;179	(172,179)
979	Blue	125;129	(125,129)
979	Blue	62;74	(62,74)
979	Blue	153;174	(153,174)
979	Blue	61;68	(61,68)
979	Blue	30;46	(30,46)
979	Blue	7;47	(7,47)
980	Blue	46;60	(46,60)
980	Blue	166;167	(166,167)
980	Blue	100;102	(100,102)
980	Blue	30;46	(30,46)
980	Blue	155;178	(155,178)
980	Blue	119;125	(119,125)
980	Blue	50;100	(50,100)
980	Blue	172;179	(172,179)
980	Blue	125;129	(125,129)
980	Blue	62;74	(62,74)
980	Blue	153;174	(153,174)
980	Blue	119;129	(119,129)
980	Blue	25;34	(25,34)
980	Blue	62;70	(62,70)
980	Blue	153;163	(153,163)
980	Blue	7;47	(7,47)
981	Blue	46;60	(46,60)
981	Blue	166;167	(166,167)
981	Blue	7;47	(7,47)
981	Blue	99;127	(99,127)
981	Blue	154;160	(154,160)
981	Blue	30;46	(30,46)
981	Blue	165;173	(165,173)
981	Blue	172;179	(172,179)
981	Blue	50;100	(50,100)
981	Blue	125;129	(125,129)
981	Blue	153;174	(153,174)
981	Blue	163;179	(163,179)
981	Blue	119;129	(119,129)
981	Blue	62;70	(62,70)
981	Blue	119;121	(119,121)
981	Blue	100;102	(100,102)
982	Blue	42;71	(42,71)
982	Blue	55;163	(55,163)
982	Blue	55;155	(55,155)
982	Blue	102;143	(102,143)
982	Blue	17;165	(17,165)
982	Blue	166;168	(166,168)
982	Blue	122;137	(122,137)
982	Blue	153;174	(153,174)
982	Blue	157;176	(157,176)
982	Blue	11;42	(11,42)
982	Blue	155;178	(155,178)
982	Blue	125;129	(125,129)
982	Blue	131;137	(131,137)
982	Blue	29;37	(29,37)
982	Blue	64;149	(64,149)
982	Blue	94;104	(94,104)
982	Blue	119;121	(119,121)
982	Blue	158;173	(158,173)
982	Blue	122;143	(122,143)
982	Blue	55;63	(55,63)
982	Blue	163;173	(163,173)
982	Blue	163;179	(163,179)
982	Blue	119;122	(119,122)
982	Blue	7;60	(7,60)
982	Blue	160;168	(160,168)
982	Blue	5;67	(5,67)
982	Blue	29;49	(29,49)
982	Blue	100;102	(100,102)
982	Blue	30;46	(30,46)
982	Blue	29;62	(29,62)
982	Blue	63;26	(63,26)
982	Blue	163;168	(163,168)
982	Blue	0;11	(0,11)
982	Blue	158;176	(158,176)
982	Blue	94;102	(94,102)
982	Blue	165;173	(165,173)
982	Blue	67;94	(67,94)
982	Blue	8;42	(8,42)
982	Blue	82;114	(82,114)
982	Blue	174;176	(174,176)
982	Blue	26;174	(26,174)
982	Blue	160;175	(160,175)
982	Blue	172;179	(172,179)
982	Blue	82;119	(82,119)
982	Blue	19;63	(19,63)
982	Blue	25;62	(25,62)
982	Blue	7;47	(7,47)
982	Blue	5;9	(5,9)
982	Blue	89;146	(89,146)
982	Blue	94;105	(94,105)
982	Blue	122;126	(122,126)
982	Blue	21;42	(21,42)
982	Blue	63;154	(63,154)
982	Blue	172;176	(172,176)
982	Blue	94;115	(94,115)
982	Blue	156;176	(156,176)
982	Blue	17;152	(17,152)
982	Blue	120;121	(120,121)
982	Blue	96;102	(96,102)
982	Blue	163;178	(163,178)
982	Blue	55;26	(55,26)
982	Blue	94;121	(94,121)
982	Blue	167;168	(167,168)
982	Blue	62;70	(62,70)
982	Blue	100;103	(100,103)
982	Blue	55;149	(55,149)
982	Blue	17;168	(17,168)
982	Blue	154;174	(154,174)
982	Blue	100;105	(100,105)
982	Blue	63;178	(63,178)
982	Blue	152;174	(152,174)
982	Blue	165;172	(165,172)
982	Blue	17;75	(17,75)
982	Blue	153;172	(153,172)
982	Blue	26;176	(26,176)
982	Blue	63;94	(63,94)
982	Blue	46;60	(46,60)
982	Blue	8;23	(8,23)
982	Blue	50;100	(50,100)
982	Blue	63;155	(63,155)
982	Blue	9;149	(9,149)
982	Blue	153;26	(153,26)
982	Blue	168;175	(168,175)
982	Blue	103;137	(103,137)
982	Blue	94;154	(94,154)
982	Blue	8;11	(8,11)
982	Blue	96;103	(96,103)
982	Blue	115;129	(115,129)
982	Blue	165;168	(165,168)
982	Blue	95;102	(95,102)
982	Blue	152;168	(152,168)
982	Blue	102;103	(102,103)
982	Blue	168;172	(168,172)
982	Blue	18;69	(18,69)
982	Blue	47;65	(47,65)
982	Blue	63;172	(63,172)
982	Blue	26;158	(26,158)
982	Blue	96;100	(96,100)
982	Blue	154;176	(154,176)
982	Blue	42;61	(42,61)
982	Blue	55;178	(55,178)
983	Blue	170;171	(170,171)
983	Blue	19;154	(19,154)
983	Blue	152;165	(152,165)
983	Blue	21;70	(21,70)
983	Blue	55;155	(55,155)
983	Blue	102;143	(102,143)
983	Blue	81;146	(81,146)
983	Blue	17;165	(17,165)
983	Blue	42;62	(42,62)
983	Blue	174;176	(174,176)
983	Blue	67;160	(67,160)
983	Blue	63;154	(63,154)
983	Blue	7;68	(7,68)
983	Blue	30;81	(30,81)
983	Blue	153;174	(153,174)
983	Blue	162;164	(162,164)
983	Blue	25;60	(25,60)
983	Blue	0;124	(0,124)
983	Blue	38;173	(38,173)
983	Blue	103;108	(103,108)
983	Blue	17;160	(17,160)
983	Blue	91;108	(91,108)
983	Blue	17;67	(17,67)
983	Blue	26;158	(26,158)
983	Blue	42;104	(42,104)
983	Blue	64;149	(64,149)
983	Blue	60;62	(60,62)
983	Blue	122;143	(122,143)
983	Blue	163;173	(163,173)
983	Blue	62;104	(62,104)
983	Blue	60;104	(60,104)
983	Blue	62;127	(62,127)
983	Blue	68;86	(68,86)
983	Blue	160;168	(160,168)
983	Blue	60;70	(60,70)
983	Blue	47;108	(47,108)
983	Blue	100;102	(100,102)
983	Blue	158;174	(158,174)
983	Blue	100;113	(100,113)
983	Blue	143;146	(143,146)
983	Blue	25;104	(25,104)
983	Blue	102;113	(102,113)
983	Blue	81;143	(81,143)
983	Blue	26;174	(26,174)
983	Blue	149;164	(149,164)
983	Blue	30;146	(30,146)
983	Blue	9;38	(9,38)
983	Blue	49;113	(49,113)
983	Blue	19;63	(19,63)
983	Blue	25;62	(25,62)
983	Blue	89;146	(89,146)
983	Blue	122;126	(122,126)
983	Blue	21;42	(21,42)
983	Blue	63;172	(63,172)
983	Blue	92;144	(92,144)
983	Blue	64;75	(64,75)
983	Blue	25;108	(25,108)
983	Blue	96;102	(96,102)
983	Blue	17;152	(17,152)
983	Blue	103;113	(103,113)
983	Blue	19;94	(19,94)
983	Blue	122;146	(122,146)
983	Blue	100;103	(100,103)
983	Blue	70;104	(70,104)
983	Blue	164;178	(164,178)
983	Blue	70;127	(70,127)
983	Blue	81;122	(81,122)
983	Blue	149;179	(149,179)
983	Blue	17;168	(17,168)
983	Blue	71;143	(71,143)
983	Blue	42;70	(42,70)
983	Blue	104;127	(104,127)
983	Blue	26;176	(26,176)
983	Blue	63;94	(63,94)
983	Blue	62;70	(62,70)
983	Blue	42;127	(42,127)
983	Blue	46;60	(46,60)
983	Blue	2;51	(2,51)
983	Blue	67;75	(67,75)
983	Blue	114;124	(114,124)
983	Blue	3;166	(3,166)
983	Blue	7;86	(7,86)
983	Blue	38;163	(38,163)
983	Blue	30;122	(30,122)
983	Blue	153;26	(153,26)
983	Blue	100;148	(100,148)
983	Blue	60;127	(60,127)
983	Blue	94;154	(94,154)
983	Blue	8;11	(8,11)
983	Blue	96;103	(96,103)
983	Blue	7;62	(7,62)
983	Blue	165;168	(165,168)
983	Blue	153;176	(153,176)
983	Blue	152;168	(152,168)
983	Blue	102;103	(102,103)
983	Blue	53;146	(53,146)
983	Blue	96;113	(96,113)
983	Blue	131;137	(131,137)
983	Blue	96;100	(96,100)
983	Blue	157;164	(157,164)
983	Blue	149;178	(149,178)
984	Blue	9;26	(9,26)
984	Blue	154;175	(154,175)
984	Blue	21;47	(21,47)
984	Blue	170;171	(170,171)
984	Blue	3;15	(3,15)
984	Blue	42;71	(42,71)
984	Blue	19;154	(19,154)
984	Blue	152;165	(152,165)
984	Blue	30;60	(30,60)
984	Blue	55;155	(55,155)
984	Blue	81;146	(81,146)
984	Blue	17;165	(17,165)
984	Blue	42;62	(42,62)
984	Blue	174;176	(174,176)
984	Blue	103;122	(103,122)
984	Blue	67;160	(67,160)
984	Blue	142;146	(142,146)
984	Blue	155;173	(155,173)
984	Blue	7;68	(7,68)
984	Blue	64;75	(64,75)
984	Blue	153;174	(153,174)
984	Blue	47;71	(47,71)
984	Blue	18;20	(18,20)
984	Blue	0;124	(0,124)
984	Blue	143;146	(143,146)
984	Blue	29;30	(29,30)
984	Blue	17;160	(17,160)
984	Blue	149;168	(149,168)
984	Blue	26;158	(26,158)
984	Blue	142;143	(142,143)
984	Blue	30;143	(30,143)
984	Blue	29;37	(29,37)
984	Blue	64;149	(64,149)
984	Blue	60;62	(60,62)
984	Blue	103;115	(103,115)
984	Blue	65;70	(65,70)
984	Blue	105;122	(105,122)
984	Blue	122;143	(122,143)
984	Blue	49;104	(49,104)
984	Blue	17;75	(17,75)
984	Blue	163;173	(163,173)
984	Blue	62;104	(62,104)
984	Blue	60;104	(60,104)
984	Blue	160;165	(160,165)
984	Blue	68;86	(68,86)
984	Blue	119;122	(119,122)
984	Blue	37;60	(37,60)
984	Blue	30;146	(30,146)
984	Blue	60;70	(60,70)
984	Blue	93;103	(93,103)
984	Blue	100;102	(100,102)
984	Blue	103;129	(103,129)
984	Blue	95;100	(95,100)
984	Blue	0;11	(0,11)
984	Blue	158;176	(158,176)
984	Blue	38;173	(38,173)
984	Blue	168;174	(168,174)
984	Blue	29;60	(29,60)
984	Blue	104;113	(104,113)
984	Blue	9;56	(9,56)
984	Blue	0;114	(0,114)
984	Blue	81;143	(81,143)
984	Blue	26;174	(26,174)
984	Blue	165;176	(165,176)
984	Blue	113;124	(113,124)
984	Blue	47;62	(47,62)
984	Blue	53;108	(53,108)
984	Blue	63;149	(63,149)
984	Blue	49;113	(49,113)
984	Blue	86;131	(86,131)
984	Blue	19;63	(19,63)
984	Blue	29;168	(29,168)
984	Blue	53;91	(53,91)
984	Blue	158;174	(158,174)
984	Blue	154;168	(154,168)
984	Blue	122;126	(122,126)
984	Blue	21;42	(21,42)
984	Blue	154;167	(154,167)
984	Blue	95;96	(95,96)
984	Blue	63;75	(63,75)
984	Blue	103;142	(103,142)
984	Blue	34;60	(34,60)
984	Blue	94;149	(94,149)
984	Blue	156;176	(156,176)
984	Blue	38;75	(38,75)
984	Blue	30;81	(30,81)
984	Blue	96;102	(96,102)
984	Blue	87;108	(87,108)
984	Blue	167;168	(167,168)
984	Blue	149;173	(149,173)
984	Blue	19;94	(19,94)
984	Blue	122;146	(122,146)
984	Blue	100;103	(100,103)
984	Blue	149;154	(149,154)
984	Blue	70;104	(70,104)
984	Blue	122;129	(122,129)
984	Blue	165;166	(165,166)
984	Blue	153;176	(153,176)
984	Blue	83;88	(83,88)
984	Blue	113;122	(113,122)
984	Blue	47;70	(47,70)
984	Blue	173;179	(173,179)
984	Blue	81;122	(81,122)
984	Blue	94;103	(94,103)
984	Blue	131;137	(131,137)
984	Blue	100;105	(100,105)
984	Blue	42;70	(42,70)
984	Blue	149;157	(149,157)
984	Blue	9;176	(9,176)
984	Blue	26;176	(26,176)
984	Blue	63;94	(63,94)
984	Blue	62;70	(62,70)
984	Blue	163;179	(163,179)
984	Blue	113;115	(113,115)
984	Blue	94;119	(94,119)
984	Blue	149;163	(149,163)
984	Blue	104;105	(104,105)
984	Blue	114;124	(114,124)
984	Blue	3;166	(3,166)
984	Blue	105;115	(105,115)
984	Blue	63;64	(63,64)
984	Blue	95;103	(95,103)
984	Blue	126;129	(126,129)
984	Blue	30;122	(30,122)
984	Blue	70;71	(70,71)
984	Blue	64;154	(64,154)
984	Blue	53;87	(53,87)
984	Blue	153;26	(153,26)
984	Blue	3;64	(3,64)
984	Blue	62;74	(62,74)
984	Blue	168;175	(168,175)
984	Blue	19;149	(19,149)
984	Blue	94;154	(94,154)
984	Blue	96;103	(96,103)
984	Blue	95;102	(95,102)
984	Blue	122;142	(122,142)
984	Blue	102;103	(102,103)
984	Blue	76;103	(76,103)
984	Blue	34;62	(34,62)
984	Blue	86;137	(86,137)
984	Blue	38;163	(38,163)
984	Blue	17;67	(17,67)
984	Blue	96;100	(96,100)
984	Blue	157;164	(157,164)
985	Blue	154;175	(154,175)
985	Blue	3;15	(3,15)
985	Blue	49;70	(49,70)
985	Blue	46;60	(46,60)
985	Blue	19;48	(19,48)
985	Blue	49;62	(49,62)
985	Blue	25;47	(25,47)
985	Blue	94;119	(94,119)
985	Blue	104;105	(104,105)
985	Blue	154;168	(154,168)
985	Blue	122;126	(122,126)
985	Blue	21;42	(21,42)
985	Blue	104;124	(104,124)
985	Blue	37;60	(37,60)
985	Blue	63;64	(63,64)
985	Blue	154;172	(154,172)
985	Blue	47;49	(47,49)
985	Blue	119;126	(119,126)
985	Blue	100;102	(100,102)
985	Blue	96;102	(96,102)
985	Blue	95;100	(95,100)
985	Blue	95;96	(95,96)
985	Blue	29;74	(29,74)
985	Blue	49;65	(49,65)
985	Blue	3;63	(3,63)
985	Blue	3;64	(3,64)
985	Blue	0;11	(0,11)
985	Blue	62;74	(62,74)
985	Blue	143;146	(143,146)
985	Blue	38;59	(38,59)
985	Blue	25;53	(25,53)
985	Blue	21;71	(21,71)
985	Blue	167;168	(167,168)
985	Blue	18;20	(18,20)
985	Blue	168;175	(168,175)
985	Blue	86;131	(86,131)
985	Blue	105;127	(105,127)
985	Blue	100;103	(100,103)
985	Blue	115;124	(115,124)
985	Blue	95;103	(95,103)
985	Blue	29;30	(29,30)
985	Blue	62;65	(62,65)
985	Blue	96;103	(96,103)
985	Blue	76;120	(76,120)
985	Blue	172;178	(172,178)
985	Blue	86;137	(86,137)
985	Blue	131;137	(131,137)
985	Blue	142;143	(142,143)
985	Blue	94;100	(94,100)
985	Blue	29;46	(29,46)
985	Blue	29;37	(29,37)
985	Blue	161;162	(161,162)
985	Blue	95;102	(95,102)
985	Blue	102;103	(102,103)
985	Blue	42;71	(42,71)
985	Blue	30;60	(30,60)
985	Blue	30;46	(30,46)
985	Blue	161;174	(161,174)
985	Blue	47;70	(47,70)
985	Blue	104;127	(104,127)
985	Blue	29;62	(29,62)
985	Blue	0;42	(0,42)
985	Blue	168;172	(168,172)
985	Blue	65;70	(65,70)
985	Blue	62;70	(62,70)
985	Blue	88;138	(88,138)
985	Blue	159;161	(159,161)
986	Blue	46;60	(46,60)
986	Blue	100;103	(100,103)
986	Blue	100;102	(100,102)
986	Blue	158;174	(158,174)
986	Blue	95;100	(95,100)
986	Blue	103;106	(103,106)
986	Blue	95;102	(95,102)
986	Blue	47;65	(47,65)
986	Blue	104;105	(104,105)
986	Blue	62;74	(62,74)
986	Blue	153;174	(153,174)
986	Blue	119;122	(119,122)
986	Blue	94;100	(94,100)
986	Blue	62;70	(62,70)
986	Blue	167;168	(167,168)
986	Blue	119;121	(119,121)
986	Blue	95;103	(95,103)
987	Blue	46;60	(46,60)
987	Blue	80;139	(80,139)
987	Blue	156;158	(156,158)
987	Blue	100;102	(100,102)
987	Blue	8;23	(8,23)
987	Blue	95;102	(95,102)
987	Blue	153;174	(153,174)
987	Blue	119;122	(119,122)
987	Blue	167;168	(167,168)
987	Blue	119;121	(119,121)
988	Blue	46;60	(46,60)
988	Blue	95;102	(95,102)
988	Blue	119;122	(119,122)
988	Blue	161;172	(161,172)
988	Blue	95;100	(95,100)
988	Blue	104;105	(104,105)
988	Blue	103;106	(103,106)
988	Blue	167;168	(167,168)
988	Blue	29;37	(29,37)
988	Blue	100;102	(100,102)
989	Blue	46;60	(46,60)
989	Blue	95;102	(95,102)
989	Blue	100;102	(100,102)
989	Blue	125;129	(125,129)
989	Blue	158;161	(158,161)
989	Blue	49;65	(49,65)
989	Blue	99;127	(99,127)
989	Blue	0;11	(0,11)
989	Blue	119;122	(119,122)
989	Blue	25;34	(25,34)
989	Blue	158;174	(158,174)
989	Blue	167;168	(167,168)
989	Blue	88;138	(88,138)
990	Blue	46;60	(46,60)
990	Blue	125;129	(125,129)
990	Blue	158;174	(158,174)
990	Blue	161;174	(161,174)
990	Blue	154;168	(154,168)
990	Blue	153;174	(153,174)
990	Blue	153;161	(153,161)
990	Blue	119;122	(119,122)
990	Blue	167;168	(167,168)
990	Blue	29;37	(29,37)
990	Blue	119;121	(119,121)
991	Blue	46;60	(46,60)
991	Blue	95;102	(95,102)
991	Blue	100;102	(100,102)
991	Blue	125;129	(125,129)
991	Blue	30;46	(30,46)
991	Blue	103;106	(103,106)
991	Blue	88;138	(88,138)
991	Blue	154;168	(154,168)
991	Blue	7;42	(7,42)
991	Blue	29;37	(29,37)
991	Blue	119;122	(119,122)
992	Blue	161;162	(161,162)
992	Blue	46;60	(46,60)
992	Blue	95;102	(95,102)
992	Blue	103;106	(103,106)
992	Blue	125;129	(125,129)
992	Blue	30;46	(30,46)
992	Blue	154;168	(154,168)
992	Blue	119;122	(119,122)
992	Blue	88;138	(88,138)
992	Blue	119;121	(119,121)
993	Blue	95;102	(95,102)
993	Blue	100;102	(100,102)
993	Blue	30;46	(30,46)
993	Blue	95;100	(95,100)
993	Blue	103;106	(103,106)
993	Blue	154;168	(154,168)
993	Blue	29;37	(29,37)
993	Blue	125;129	(125,129)
993	Blue	153;174	(153,174)
993	Blue	119;122	(119,122)
993	Blue	88;138	(88,138)
993	Blue	156;158	(156,158)
994	Blue	161;162	(161,162)
994	Blue	46;60	(46,60)
994	Blue	95;102	(95,102)
994	Blue	100;102	(100,102)
994	Blue	125;129	(125,129)
994	Blue	156;176	(156,176)
994	Blue	158;174	(158,174)
994	Blue	154;168	(154,168)
994	Blue	153;174	(153,174)
994	Blue	162;172	(162,172)
994	Blue	103;106	(103,106)
994	Blue	172;176	(172,176)
994	Blue	119;122	(119,122)
994	Blue	119;121	(119,121)
995	Blue	46;60	(46,60)
995	Blue	95;102	(95,102)
995	Blue	103;106	(103,106)
995	Blue	8;23	(8,23)
995	Blue	30;46	(30,46)
995	Blue	95;100	(95,100)
995	Blue	156;176	(156,176)
995	Blue	29;37	(29,37)
995	Blue	154;168	(154,168)
995	Blue	153;174	(153,174)
995	Blue	158;176	(158,176)
995	Blue	119;122	(119,122)
995	Blue	125;129	(125,129)
995	Blue	161;172	(161,172)
995	Blue	88;138	(88,138)
995	Blue	119;121	(119,121)
996	Blue	161;162	(161,162)
996	Blue	46;60	(46,60)
996	Blue	95;102	(95,102)
996	Blue	34;70	(34,70)
996	Blue	103;106	(103,106)
996	Blue	161;172	(161,172)
996	Blue	30;46	(30,46)
996	Blue	6;60	(6,60)
996	Blue	125;129	(125,129)
996	Blue	99;127	(99,127)
996	Blue	153;174	(153,174)
996	Blue	119;122	(119,122)
996	Blue	7;42	(7,42)
996	Blue	62;70	(62,70)
996	Blue	167;168	(167,168)
996	Blue	88;138	(88,138)
996	Blue	119;121	(119,121)
997	Blue	46;60	(46,60)
997	Blue	95;102	(95,102)
997	Blue	11;68	(11,68)
997	Blue	103;106	(103,106)
997	Blue	161;172	(161,172)
997	Blue	154;168	(154,168)
997	Blue	95;100	(95,100)
997	Blue	158;174	(158,174)
997	Blue	29;37	(29,37)
997	Blue	125;129	(125,129)
997	Blue	119;122	(119,122)
997	Blue	7;42	(7,42)
997	Blue	103;119	(103,119)
997	Blue	100;102	(100,102)
998	Blue	161;162	(161,162)
998	Blue	46;60	(46,60)
998	Blue	95;102	(95,102)
998	Blue	119;122	(119,122)
998	Blue	161;172	(161,172)
998	Blue	30;46	(30,46)
998	Blue	29;37	(29,37)
998	Blue	154;168	(154,168)
998	Blue	0;11	(0,11)
998	Blue	153;174	(153,174)
998	Blue	162;172	(162,172)
998	Blue	103;106	(103,106)
998	Blue	7;42	(7,42)
998	Blue	103;119	(103,119)
998	Blue	100;102	(100,102)
999	Blue	161;162	(161,162)
999	Blue	46;60	(46,60)
999	Blue	95;102	(95,102)
999	Blue	103;106	(103,106)
999	Blue	158;174	(158,174)
999	Blue	30;46	(30,46)
999	Blue	154;168	(154,168)
999	Blue	7;68	(7,68)
999	Blue	99;127	(99,127)
999	Blue	153;174	(153,174)
999	Blue	119;122	(119,122)
999	Blue	7;42	(7,42)
999	Blue	11;45	(11,45)
999	Blue	7;8	(7,8)
999	Blue	88;138	(88,138)
999	Blue	156;158	(156,158)
1000	Blue	46;60	(46,60)
1000	Blue	7;42	(7,42)
1000	Blue	8;23	(8,23)
1000	Blue	79;138	(79,138)
1000	Blue	154;168	(154,168)
1000	Blue	119;122	(119,122)
1000	Blue	156;158	(156,158)
1000	Blue	161;172	(161,172)
1000	Blue	158;174	(158,174)
1000	Blue	95;100	(95,100)
1000	Blue	37;46	(37,46)
1000	Blue	153;174	(153,174)
1000	Blue	171;178	(171,178)
1000	Blue	11;45	(11,45)
1000	Blue	119;121	(119,121)
1000	Blue	125;129	(125,129)
1000	Blue	100;102	(100,102)
1000	Blue	95;102	(95,102)
1000	Blue	30;46	(30,46)
1000	Blue	103;106	(103,106)
1000	Blue	7;8	(7,8)
1000	Blue	88;138	(88,138)
1000	Blue	127;129	(127,129)
1001	Blue	46;60	(46,60)
1001	Blue	95;102	(95,102)
1001	Blue	156;158	(156,158)
1001	Blue	100;102	(100,102)
1001	Blue	161;172	(161,172)
1001	Blue	158;174	(158,174)
1001	Blue	154;168	(154,168)
1001	Blue	0;11	(0,11)
1001	Blue	153;174	(153,174)
1001	Blue	103;106	(103,106)
1001	Blue	7;42	(7,42)
1001	Blue	62;70	(62,70)
1001	Blue	7;8	(7,8)
1001	Blue	88;138	(88,138)
1001	Blue	119;122	(119,122)
1001	Blue	119;121	(119,121)
1002	Blue	46;60	(46,60)
1002	Blue	95;102	(95,102)
1002	Blue	100;102	(100,102)
1002	Blue	7;42	(7,42)
1002	Blue	161;172	(161,172)
1002	Blue	99;127	(99,127)
1002	Blue	6;60	(6,60)
1002	Blue	158;174	(158,174)
1002	Blue	49;65	(49,65)
1002	Blue	154;168	(154,168)
1002	Blue	153;174	(153,174)
1002	Blue	162;172	(162,172)
1002	Blue	103;106	(103,106)
1002	Blue	156;176	(156,176)
1002	Blue	125;129	(125,129)
1002	Blue	88;138	(88,138)
1002	Blue	119;122	(119,122)
1002	Blue	119;121	(119,121)
1003	Blue	46;60	(46,60)
1003	Blue	95;102	(95,102)
1003	Blue	119;122	(119,122)
1003	Blue	161;172	(161,172)
1003	Blue	158;174	(158,174)
1003	Blue	6;60	(6,60)
1003	Blue	156;176	(156,176)
1003	Blue	49;65	(49,65)
1003	Blue	154;168	(154,168)
1003	Blue	99;127	(99,127)
1003	Blue	62;70	(62,70)
1003	Blue	162;172	(162,172)
1003	Blue	103;106	(103,106)
1003	Blue	11;45	(11,45)
1003	Blue	88;138	(88,138)
1003	Blue	100;102	(100,102)
1004	Blue	154;175	(154,175)
1004	Blue	46;60	(46,60)
1004	Blue	11;68	(11,68)
1004	Blue	104;105	(104,105)
1004	Blue	154;168	(154,168)
1004	Blue	122;126	(122,126)
1004	Blue	102;119	(102,119)
1004	Blue	119;122	(119,122)
1004	Blue	7;11	(7,11)
1004	Blue	168;174	(168,174)
1004	Blue	100;102	(100,102)
1004	Blue	161;172	(161,172)
1004	Blue	158;174	(158,174)
1004	Blue	95;100	(95,100)
1004	Blue	29;74	(29,74)
1004	Blue	49;65	(49,65)
1004	Blue	153;174	(153,174)
1004	Blue	113;122	(113,122)
1004	Blue	153;168	(153,168)
1004	Blue	11;45	(11,45)
1004	Blue	119;121	(119,121)
1004	Blue	100;103	(100,103)
1004	Blue	157;158	(157,158)
1004	Blue	168;171	(168,171)
1004	Blue	17;168	(17,168)
1004	Blue	125;129	(125,129)
1004	Blue	162;172	(162,172)
1004	Blue	104;113	(104,113)
1004	Blue	0;8	(0,8)
